row_idx,województwo,powiat,gmina,typ gminy,TERYT,rok_raportu,status,ext_dokumentu,zawartosc,url,metoda_pozyskania,hash dokumentu,status komunikatu,dt_utc_finalne,failure_reason,file_size_MB,existed
16800,śląskie,bielski,Jaworze,gmina wiejska,2402062,2024,nowy,,,,,,,,,,
16801,śląskie,bielski,Jaworze,gmina wiejska,2402062,2025,nowy,,,,,,,,,,
16802,śląskie,bielski,Kozy,gmina wiejska,2402072,2018,nowy,,,,,,,,,,
16803,śląskie,bielski,Kozy,gmina wiejska,2402072,2019,nowy,,,,,,,,,,
16804,śląskie,bielski,Kozy,gmina wiejska,2402072,2020,nowy,,,,,,,,,,
16805,śląskie,bielski,Kozy,gmina wiejska,2402072,2021,nowy,,,,,,,,,,
16806,śląskie,bielski,Kozy,gmina wiejska,2402072,2022,nowy,,,,,,,,,,
16807,śląskie,bielski,Kozy,gmina wiejska,2402072,2023,nowy,,,,,,,,,,
16808,śląskie,bielski,Kozy,gmina wiejska,2402072,2024,nowy,,,,,,,,,,
16809,śląskie,bielski,Kozy,gmina wiejska,2402072,2025,nowy,,,,,,,,,,
16810,śląskie,bielski,Porąbka,gmina wiejska,2402082,2018,nowy,,,,,,,,,,
16811,śląskie,bielski,Porąbka,gmina wiejska,2402082,2019,nowy,,,,,,,,,,
16812,śląskie,bielski,Porąbka,gmina wiejska,2402082,2020,nowy,,,,,,,,,,
16813,śląskie,bielski,Porąbka,gmina wiejska,2402082,2021,nowy,,,,,,,,,,
16814,śląskie,bielski,Porąbka,gmina wiejska,2402082,2022,nowy,,,,,,,,,,
16815,śląskie,bielski,Porąbka,gmina wiejska,2402082,2023,nowy,,,,,,,,,,
16816,śląskie,bielski,Porąbka,gmina wiejska,2402082,2024,nowy,,,,,,,,,,
16817,śląskie,bielski,Porąbka,gmina wiejska,2402082,2025,nowy,,,,,,,,,,
16818,śląskie,bielski,Wilamowice,gmina miejsko-wiejska,2402093,2018,nowy,,,,,,,,,,
16819,śląskie,bielski,Wilamowice,gmina miejsko-wiejska,2402093,2019,nowy,,,,,,,,,,
16820,śląskie,bielski,Wilamowice,gmina miejsko-wiejska,2402093,2020,nowy,,,,,,,,,,
16821,śląskie,bielski,Wilamowice,gmina miejsko-wiejska,2402093,2021,nowy,,,,,,,,,,
16822,śląskie,bielski,Wilamowice,gmina miejsko-wiejska,2402093,2022,nowy,,,,,,,,,,
16823,śląskie,bielski,Wilamowice,gmina miejsko-wiejska,2402093,2023,nowy,,,,,,,,,,
16824,śląskie,bielski,Wilamowice,gmina miejsko-wiejska,2402093,2024,nowy,,,,,,,,,,
16825,śląskie,bielski,Wilamowice,gmina miejsko-wiejska,2402093,2025,nowy,,,,,,,,,,
16826,śląskie,bielski,Wilkowice,gmina wiejska,2402102,2018,nowy,,,,,,,,,,
16827,śląskie,bielski,Wilkowice,gmina wiejska,2402102,2019,nowy,,,,,,,,,,
16828,śląskie,bielski,Wilkowice,gmina wiejska,2402102,2020,nowy,,,,,,,,,,
16829,śląskie,bielski,Wilkowice,gmina wiejska,2402102,2021,nowy,,,,,,,,,,
16830,śląskie,bielski,Wilkowice,gmina wiejska,2402102,2022,nowy,,,,,,,,,,
16831,śląskie,bielski,Wilkowice,gmina wiejska,2402102,2023,nowy,,,,,,,,,,
16832,śląskie,bielski,Wilkowice,gmina wiejska,2402102,2024,nowy,,,,,,,,,,
16833,śląskie,bielski,Wilkowice,gmina wiejska,2402102,2025,nowy,,,,,,,,,,
16834,śląskie,cieszyński,-,-,2403,2018,nowy,,,,,,,,,,
16835,śląskie,cieszyński,-,-,2403,2019,nowy,,,,,,,,,,
16836,śląskie,cieszyński,-,-,2403,2020,nowy,,,,,,,,,,
16837,śląskie,cieszyński,-,-,2403,2021,nowy,,,,,,,,,,
16838,śląskie,cieszyński,-,-,2403,2022,nowy,,,,,,,,,,
16839,śląskie,cieszyński,-,-,2403,2023,nowy,,,,,,,,,,
16840,śląskie,cieszyński,-,-,2403,2024,nowy,,,,,,,,,,
16841,śląskie,cieszyński,-,-,2403,2025,nowy,,,,,,,,,,
16842,śląskie,cieszyński,Cieszyn,gmina miejska,2403011,2018,nowy,,,,,,,,,,
16843,śląskie,cieszyński,Cieszyn,gmina miejska,2403011,2019,nowy,,,,,,,,,,
16844,śląskie,cieszyński,Cieszyn,gmina miejska,2403011,2020,nowy,,,,,,,,,,
16845,śląskie,cieszyński,Cieszyn,gmina miejska,2403011,2021,nowy,,,,,,,,,,
16846,śląskie,cieszyński,Cieszyn,gmina miejska,2403011,2022,nowy,,,,,,,,,,
16847,śląskie,cieszyński,Cieszyn,gmina miejska,2403011,2023,nowy,,,,,,,,,,
16848,śląskie,cieszyński,Cieszyn,gmina miejska,2403011,2024,nowy,,,,,,,,,,
16849,śląskie,cieszyński,Cieszyn,gmina miejska,2403011,2025,nowy,,,,,,,,,,
16850,śląskie,cieszyński,Ustroń,gmina miejska,2403021,2018,nowy,,,,,,,,,,
16851,śląskie,cieszyński,Ustroń,gmina miejska,2403021,2019,nowy,,,,,,,,,,
16852,śląskie,cieszyński,Ustroń,gmina miejska,2403021,2020,nowy,,,,,,,,,,
16853,śląskie,cieszyński,Ustroń,gmina miejska,2403021,2021,nowy,,,,,,,,,,
16854,śląskie,cieszyński,Ustroń,gmina miejska,2403021,2022,nowy,,,,,,,,,,
16855,śląskie,cieszyński,Ustroń,gmina miejska,2403021,2023,nowy,,,,,,,,,,
16856,śląskie,cieszyński,Ustroń,gmina miejska,2403021,2024,nowy,,,,,,,,,,
16857,śląskie,cieszyński,Ustroń,gmina miejska,2403021,2025,nowy,,,,,,,,,,
16858,śląskie,cieszyński,Wisła,gmina miejska,2403031,2018,nowy,,,,,,,,,,
16859,śląskie,cieszyński,Wisła,gmina miejska,2403031,2019,nowy,,,,,,,,,,
16860,śląskie,cieszyński,Wisła,gmina miejska,2403031,2020,nowy,,,,,,,,,,
16861,śląskie,cieszyński,Wisła,gmina miejska,2403031,2021,nowy,,,,,,,,,,
16862,śląskie,cieszyński,Wisła,gmina miejska,2403031,2022,nowy,,,,,,,,,,
16863,śląskie,cieszyński,Wisła,gmina miejska,2403031,2023,nowy,,,,,,,,,,
16864,śląskie,cieszyński,Wisła,gmina miejska,2403031,2024,nowy,,,,,,,,,,
16865,śląskie,cieszyński,Wisła,gmina miejska,2403031,2025,nowy,,,,,,,,,,
16866,śląskie,cieszyński,Brenna,gmina wiejska,2403042,2018,nowy,,,,,,,,,,
16867,śląskie,cieszyński,Brenna,gmina wiejska,2403042,2019,nowy,,,,,,,,,,
16868,śląskie,cieszyński,Brenna,gmina wiejska,2403042,2020,nowy,,,,,,,,,,
16869,śląskie,cieszyński,Brenna,gmina wiejska,2403042,2021,nowy,,,,,,,,,,
16870,śląskie,cieszyński,Brenna,gmina wiejska,2403042,2022,nowy,,,,,,,,,,
16871,śląskie,cieszyński,Brenna,gmina wiejska,2403042,2023,nowy,,,,,,,,,,
16872,śląskie,cieszyński,Brenna,gmina wiejska,2403042,2024,nowy,,,,,,,,,,
16873,śląskie,cieszyński,Brenna,gmina wiejska,2403042,2025,nowy,,,,,,,,,,
16874,śląskie,cieszyński,Chybie,gmina wiejska,2403052,2018,nowy,,,,,,,,,,
16875,śląskie,cieszyński,Chybie,gmina wiejska,2403052,2019,nowy,,,,,,,,,,
16876,śląskie,cieszyński,Chybie,gmina wiejska,2403052,2020,nowy,,,,,,,,,,
16877,śląskie,cieszyński,Chybie,gmina wiejska,2403052,2021,nowy,,,,,,,,,,
16878,śląskie,cieszyński,Chybie,gmina wiejska,2403052,2022,nowy,,,,,,,,,,
16879,śląskie,cieszyński,Chybie,gmina wiejska,2403052,2023,nowy,,,,,,,,,,
16880,śląskie,cieszyński,Chybie,gmina wiejska,2403052,2024,nowy,,,,,,,,,,
16881,śląskie,cieszyński,Chybie,gmina wiejska,2403052,2025,nowy,,,,,,,,,,
16882,śląskie,cieszyński,Dębowiec,gmina wiejska,2403062,2018,nowy,,,,,,,,,,
16883,śląskie,cieszyński,Dębowiec,gmina wiejska,2403062,2019,nowy,,,,,,,,,,
16884,śląskie,cieszyński,Dębowiec,gmina wiejska,2403062,2020,nowy,,,,,,,,,,
16885,śląskie,cieszyński,Dębowiec,gmina wiejska,2403062,2021,nowy,,,,,,,,,,
16886,śląskie,cieszyński,Dębowiec,gmina wiejska,2403062,2022,nowy,,,,,,,,,,
16887,śląskie,cieszyński,Dębowiec,gmina wiejska,2403062,2023,nowy,,,,,,,,,,
16888,śląskie,cieszyński,Dębowiec,gmina wiejska,2403062,2024,nowy,,,,,,,,,,
16889,śląskie,cieszyński,Dębowiec,gmina wiejska,2403062,2025,nowy,,,,,,,,,,
16890,śląskie,cieszyński,Goleszów,gmina wiejska,2403072,2018,nowy,,,,,,,,,,
16891,śląskie,cieszyński,Goleszów,gmina wiejska,2403072,2019,nowy,,,,,,,,,,
16892,śląskie,cieszyński,Goleszów,gmina wiejska,2403072,2020,nowy,,,,,,,,,,
16893,śląskie,cieszyński,Goleszów,gmina wiejska,2403072,2021,nowy,,,,,,,,,,
16894,śląskie,cieszyński,Goleszów,gmina wiejska,2403072,2022,nowy,,,,,,,,,,
16895,śląskie,cieszyński,Goleszów,gmina wiejska,2403072,2023,nowy,,,,,,,,,,
16896,śląskie,cieszyński,Goleszów,gmina wiejska,2403072,2024,nowy,,,,,,,,,,
16897,śląskie,cieszyński,Goleszów,gmina wiejska,2403072,2025,nowy,,,,,,,,,,
16898,śląskie,cieszyński,Hażlach,gmina wiejska,2403082,2018,nowy,,,,,,,,,,
16899,śląskie,cieszyński,Hażlach,gmina wiejska,2403082,2019,nowy,,,,,,,,,,
16900,śląskie,cieszyński,Hażlach,gmina wiejska,2403082,2020,nowy,,,,,,,,,,
16901,śląskie,cieszyński,Hażlach,gmina wiejska,2403082,2021,nowy,,,,,,,,,,
16902,śląskie,cieszyński,Hażlach,gmina wiejska,2403082,2022,nowy,,,,,,,,,,
16903,śląskie,cieszyński,Hażlach,gmina wiejska,2403082,2023,nowy,,,,,,,,,,
16904,śląskie,cieszyński,Hażlach,gmina wiejska,2403082,2024,nowy,,,,,,,,,,
16905,śląskie,cieszyński,Hażlach,gmina wiejska,2403082,2025,nowy,,,,,,,,,,
16906,śląskie,cieszyński,Istebna,gmina wiejska,2403092,2018,nowy,,,,,,,,,,
16907,śląskie,cieszyński,Istebna,gmina wiejska,2403092,2019,nowy,,,,,,,,,,
16908,śląskie,cieszyński,Istebna,gmina wiejska,2403092,2020,nowy,,,,,,,,,,
16909,śląskie,cieszyński,Istebna,gmina wiejska,2403092,2021,nowy,,,,,,,,,,
16910,śląskie,cieszyński,Istebna,gmina wiejska,2403092,2022,nowy,,,,,,,,,,
16911,śląskie,cieszyński,Istebna,gmina wiejska,2403092,2023,nowy,,,,,,,,,,
16912,śląskie,cieszyński,Istebna,gmina wiejska,2403092,2024,nowy,,,,,,,,,,
16913,śląskie,cieszyński,Istebna,gmina wiejska,2403092,2025,nowy,,,,,,,,,,
16914,śląskie,cieszyński,Skoczów,gmina miejsko-wiejska,2403103,2018,nowy,,,,,,,,,,
16915,śląskie,cieszyński,Skoczów,gmina miejsko-wiejska,2403103,2019,nowy,,,,,,,,,,
16916,śląskie,cieszyński,Skoczów,gmina miejsko-wiejska,2403103,2020,nowy,,,,,,,,,,
16917,śląskie,cieszyński,Skoczów,gmina miejsko-wiejska,2403103,2021,nowy,,,,,,,,,,
16918,śląskie,cieszyński,Skoczów,gmina miejsko-wiejska,2403103,2022,nowy,,,,,,,,,,
16919,śląskie,cieszyński,Skoczów,gmina miejsko-wiejska,2403103,2023,nowy,,,,,,,,,,
16920,śląskie,cieszyński,Skoczów,gmina miejsko-wiejska,2403103,2024,nowy,,,,,,,,,,
16921,śląskie,cieszyński,Skoczów,gmina miejsko-wiejska,2403103,2025,nowy,,,,,,,,,,
16922,śląskie,cieszyński,Strumień,gmina miejsko-wiejska,2403113,2018,nowy,,,,,,,,,,
16923,śląskie,cieszyński,Strumień,gmina miejsko-wiejska,2403113,2019,nowy,,,,,,,,,,
16924,śląskie,cieszyński,Strumień,gmina miejsko-wiejska,2403113,2020,nowy,,,,,,,,,,
16925,śląskie,cieszyński,Strumień,gmina miejsko-wiejska,2403113,2021,nowy,,,,,,,,,,
16926,śląskie,cieszyński,Strumień,gmina miejsko-wiejska,2403113,2022,nowy,,,,,,,,,,
16927,śląskie,cieszyński,Strumień,gmina miejsko-wiejska,2403113,2023,nowy,,,,,,,,,,
16928,śląskie,cieszyński,Strumień,gmina miejsko-wiejska,2403113,2024,nowy,,,,,,,,,,
16929,śląskie,cieszyński,Strumień,gmina miejsko-wiejska,2403113,2025,nowy,,,,,,,,,,
16930,śląskie,cieszyński,Zebrzydowice,gmina wiejska,2403122,2018,nowy,,,,,,,,,,
16931,śląskie,cieszyński,Zebrzydowice,gmina wiejska,2403122,2019,nowy,,,,,,,,,,
16932,śląskie,cieszyński,Zebrzydowice,gmina wiejska,2403122,2020,nowy,,,,,,,,,,
16933,śląskie,cieszyński,Zebrzydowice,gmina wiejska,2403122,2021,nowy,,,,,,,,,,
16934,śląskie,cieszyński,Zebrzydowice,gmina wiejska,2403122,2022,nowy,,,,,,,,,,
16935,śląskie,cieszyński,Zebrzydowice,gmina wiejska,2403122,2023,nowy,,,,,,,,,,
16936,śląskie,cieszyński,Zebrzydowice,gmina wiejska,2403122,2024,nowy,,,,,,,,,,
16937,śląskie,cieszyński,Zebrzydowice,gmina wiejska,2403122,2025,nowy,,,,,,,,,,
16938,śląskie,częstochowski,-,-,2404,2018,nowy,,,,,,,,,,
16939,śląskie,częstochowski,-,-,2404,2019,nowy,,,,,,,,,,
16940,śląskie,częstochowski,-,-,2404,2020,nowy,,,,,,,,,,
16941,śląskie,częstochowski,-,-,2404,2021,nowy,,,,,,,,,,
16942,śląskie,częstochowski,-,-,2404,2022,nowy,,,,,,,,,,
16943,śląskie,częstochowski,-,-,2404,2023,nowy,,,,,,,,,,
16944,śląskie,częstochowski,-,-,2404,2024,nowy,,,,,,,,,,
16945,śląskie,częstochowski,-,-,2404,2025,nowy,,,,,,,,,,
16946,śląskie,częstochowski,Blachownia,gmina miejsko-wiejska,2404013,2018,nowy,,,,,,,,,,
16947,śląskie,częstochowski,Blachownia,gmina miejsko-wiejska,2404013,2019,nowy,,,,,,,,,,
16948,śląskie,częstochowski,Blachownia,gmina miejsko-wiejska,2404013,2020,nowy,,,,,,,,,,
16949,śląskie,częstochowski,Blachownia,gmina miejsko-wiejska,2404013,2021,nowy,,,,,,,,,,
16950,śląskie,częstochowski,Blachownia,gmina miejsko-wiejska,2404013,2022,nowy,,,,,,,,,,
16951,śląskie,częstochowski,Blachownia,gmina miejsko-wiejska,2404013,2023,nowy,,,,,,,,,,
16952,śląskie,częstochowski,Blachownia,gmina miejsko-wiejska,2404013,2024,nowy,,,,,,,,,,
16953,śląskie,częstochowski,Blachownia,gmina miejsko-wiejska,2404013,2025,nowy,,,,,,,,,,
16954,śląskie,częstochowski,Dąbrowa Zielona,gmina wiejska,2404022,2018,nowy,,,,,,,,,,
