row_idx,województwo,powiat,gmina,typ gminy,TERYT,rok_raportu,status,ext_dokumentu,zawartosc,url,metoda_pozyskania,hash dokumentu,status komunikatu,dt_utc_finalne,failure_reason,file_size_MB,existed
9787,małopolskie,bocheński,Nowy Wiśnicz,gmina miejsko-wiejska,1201063,2020,nowy,,,,,,,,,,
9788,małopolskie,bocheński,Nowy Wiśnicz,gmina miejsko-wiejska,1201063,2021,nowy,,,,,,,,,,
9789,małopolskie,bocheński,Nowy Wiśnicz,gmina miejsko-wiejska,1201063,2022,nowy,,,,,,,,,,
9790,małopolskie,bocheński,Nowy Wiśnicz,gmina miejsko-wiejska,1201063,2023,nowy,,,,,,,,,,
9791,małopolskie,bocheński,Nowy Wiśnicz,gmina miejsko-wiejska,1201063,2024,nowy,,,,,,,,,,
9792,małopolskie,bocheński,Nowy Wiśnicz,gmina miejsko-wiejska,1201063,2025,nowy,,,,,,,,,,
9793,małopolskie,bocheński,Rzezawa,gmina wiejska,1201072,2018,nowy,,,,,,,,,,
9794,małopolskie,bocheński,Rzezawa,gmina wiejska,1201072,2019,nowy,,,,,,,,,,
9795,małopolskie,bocheński,Rzezawa,gmina wiejska,1201072,2020,nowy,,,,,,,,,,
9796,małopolskie,bocheński,Rzezawa,gmina wiejska,1201072,2021,nowy,,,,,,,,,,
9797,małopolskie,bocheński,Rzezawa,gmina wiejska,1201072,2022,nowy,,,,,,,,,,
9798,małopolskie,bocheński,Rzezawa,gmina wiejska,1201072,2023,nowy,,,,,,,,,,
9799,małopolskie,bocheński,Rzezawa,gmina wiejska,1201072,2024,nowy,,,,,,,,,,
9800,małopolskie,bocheński,Rzezawa,gmina wiejska,1201072,2025,nowy,,,,,,,,,,
9801,małopolskie,bocheński,Trzciana,gmina wiejska,1201082,2018,nowy,,,,,,,,,,
9802,małopolskie,bocheński,Trzciana,gmina wiejska,1201082,2019,nowy,,,,,,,,,,
9803,małopolskie,bocheński,Trzciana,gmina wiejska,1201082,2020,nowy,,,,,,,,,,
9804,małopolskie,bocheński,Trzciana,gmina wiejska,1201082,2021,nowy,,,,,,,,,,
9805,małopolskie,bocheński,Trzciana,gmina wiejska,1201082,2022,nowy,,,,,,,,,,
9806,małopolskie,bocheński,Trzciana,gmina wiejska,1201082,2023,nowy,,,,,,,,,,
9807,małopolskie,bocheński,Trzciana,gmina wiejska,1201082,2024,nowy,,,,,,,,,,
9808,małopolskie,bocheński,Trzciana,gmina wiejska,1201082,2025,nowy,,,,,,,,,,
9809,małopolskie,bocheński,Żegocina,gmina wiejska,1201092,2018,nowy,,,,,,,,,,
9810,małopolskie,bocheński,Żegocina,gmina wiejska,1201092,2019,nowy,,,,,,,,,,
9811,małopolskie,bocheński,Żegocina,gmina wiejska,1201092,2020,nowy,,,,,,,,,,
9812,małopolskie,bocheński,Żegocina,gmina wiejska,1201092,2021,nowy,,,,,,,,,,
9813,małopolskie,bocheński,Żegocina,gmina wiejska,1201092,2022,nowy,,,,,,,,,,
9814,małopolskie,bocheński,Żegocina,gmina wiejska,1201092,2023,nowy,,,,,,,,,,
9815,małopolskie,bocheński,Żegocina,gmina wiejska,1201092,2024,nowy,,,,,,,,,,
9816,małopolskie,bocheński,Żegocina,gmina wiejska,1201092,2025,nowy,,,,,,,,,,
9817,małopolskie,brzeski,-,-,1202,2018,nowy,,,,,,,,,,
9818,małopolskie,brzeski,-,-,1202,2019,nowy,,,,,,,,,,
9819,małopolskie,brzeski,-,-,1202,2020,nowy,,,,,,,,,,
9820,małopolskie,brzeski,-,-,1202,2021,nowy,,,,,,,,,,
9821,małopolskie,brzeski,-,-,1202,2022,nowy,,,,,,,,,,
9822,małopolskie,brzeski,-,-,1202,2023,nowy,,,,,,,,,,
9823,małopolskie,brzeski,-,-,1202,2024,nowy,,,,,,,,,,
9824,małopolskie,brzeski,-,-,1202,2025,nowy,,,,,,,,,,
9825,małopolskie,brzeski,Borzęcin,gmina wiejska,1202012,2018,nowy,,,,,,,,,,
9826,małopolskie,brzeski,Borzęcin,gmina wiejska,1202012,2019,nowy,,,,,,,,,,
9827,małopolskie,brzeski,Borzęcin,gmina wiejska,1202012,2020,nowy,,,,,,,,,,
9828,małopolskie,brzeski,Borzęcin,gmina wiejska,1202012,2021,nowy,,,,,,,,,,
9829,małopolskie,brzeski,Borzęcin,gmina wiejska,1202012,2022,nowy,,,,,,,,,,
9830,małopolskie,brzeski,Borzęcin,gmina wiejska,1202012,2023,nowy,,,,,,,,,,
9831,małopolskie,brzeski,Borzęcin,gmina wiejska,1202012,2024,nowy,,,,,,,,,,
9832,małopolskie,brzeski,Borzęcin,gmina wiejska,1202012,2025,nowy,,,,,,,,,,
9833,małopolskie,brzeski,Brzesko,gmina miejsko-wiejska,1202023,2018,nowy,,,,,,,,,,
9834,małopolskie,brzeski,Brzesko,gmina miejsko-wiejska,1202023,2019,nowy,,,,,,,,,,
9835,małopolskie,brzeski,Brzesko,gmina miejsko-wiejska,1202023,2020,nowy,,,,,,,,,,
9836,małopolskie,brzeski,Brzesko,gmina miejsko-wiejska,1202023,2021,nowy,,,,,,,,,,
9837,małopolskie,brzeski,Brzesko,gmina miejsko-wiejska,1202023,2022,nowy,,,,,,,,,,
9838,małopolskie,brzeski,Brzesko,gmina miejsko-wiejska,1202023,2023,nowy,,,,,,,,,,
9839,małopolskie,brzeski,Brzesko,gmina miejsko-wiejska,1202023,2024,nowy,,,,,,,,,,
9840,małopolskie,brzeski,Brzesko,gmina miejsko-wiejska,1202023,2025,nowy,,,,,,,,,,
9841,małopolskie,brzeski,Czchów,gmina miejsko-wiejska,1202033,2018,nowy,,,,,,,,,,
9842,małopolskie,brzeski,Czchów,gmina miejsko-wiejska,1202033,2019,nowy,,,,,,,,,,
9843,małopolskie,brzeski,Czchów,gmina miejsko-wiejska,1202033,2020,nowy,,,,,,,,,,
9844,małopolskie,brzeski,Czchów,gmina miejsko-wiejska,1202033,2021,nowy,,,,,,,,,,
9845,małopolskie,brzeski,Czchów,gmina miejsko-wiejska,1202033,2022,nowy,,,,,,,,,,
9846,małopolskie,brzeski,Czchów,gmina miejsko-wiejska,1202033,2023,nowy,,,,,,,,,,
9847,małopolskie,brzeski,Czchów,gmina miejsko-wiejska,1202033,2024,nowy,,,,,,,,,,
9848,małopolskie,brzeski,Czchów,gmina miejsko-wiejska,1202033,2025,nowy,,,,,,,,,,
9849,małopolskie,brzeski,Dębno,gmina wiejska,1202042,2018,nowy,,,,,,,,,,
9850,małopolskie,brzeski,Dębno,gmina wiejska,1202042,2019,nowy,,,,,,,,,,
9851,małopolskie,brzeski,Dębno,gmina wiejska,1202042,2020,nowy,,,,,,,,,,
9852,małopolskie,brzeski,Dębno,gmina wiejska,1202042,2021,nowy,,,,,,,,,,
9853,małopolskie,brzeski,Dębno,gmina wiejska,1202042,2022,nowy,,,,,,,,,,
9854,małopolskie,brzeski,Dębno,gmina wiejska,1202042,2023,nowy,,,,,,,,,,
9855,małopolskie,brzeski,Dębno,gmina wiejska,1202042,2024,nowy,,,,,,,,,,
9856,małopolskie,brzeski,Dębno,gmina wiejska,1202042,2025,nowy,,,,,,,,,,
9857,małopolskie,brzeski,Gnojnik,gmina wiejska,1202052,2018,nowy,,,,,,,,,,
9858,małopolskie,brzeski,Gnojnik,gmina wiejska,1202052,2019,nowy,,,,,,,,,,
9859,małopolskie,brzeski,Gnojnik,gmina wiejska,1202052,2020,nowy,,,,,,,,,,
9860,małopolskie,brzeski,Gnojnik,gmina wiejska,1202052,2021,nowy,,,,,,,,,,
9861,małopolskie,brzeski,Gnojnik,gmina wiejska,1202052,2022,nowy,,,,,,,,,,
9862,małopolskie,brzeski,Gnojnik,gmina wiejska,1202052,2023,nowy,,,,,,,,,,
9863,małopolskie,brzeski,Gnojnik,gmina wiejska,1202052,2024,nowy,,,,,,,,,,
9864,małopolskie,brzeski,Gnojnik,gmina wiejska,1202052,2025,nowy,,,,,,,,,,
9865,małopolskie,brzeski,Iwkowa,gmina wiejska,1202062,2018,nowy,,,,,,,,,,
9866,małopolskie,brzeski,Iwkowa,gmina wiejska,1202062,2019,nowy,,,,,,,,,,
