row_idx,województwo,powiat,gmina,typ gminy,TERYT,rok_raportu,status,ext_dokumentu,zawartosc,url,metoda_pozyskania,hash dokumentu,status komunikatu,dt_utc_finalne,failure_reason,file_size_MB,existed
18375,świętokrzyskie,buski,Wiślica,gmina miejsko-wiejska,2601083,2023,nowy,,,,,,,,,,
18376,świętokrzyskie,buski,Wiślica,gmina miejsko-wiejska,2601083,2024,nowy,,,,,,,,,,
18377,świętokrzyskie,buski,Wiślica,gmina miejsko-wiejska,2601083,2025,nowy,,,,,,,,,,
18378,świętokrzyskie,jędrzejowski,-,-,2602,2018,nowy,,,,,,,,,,
18379,świętokrzyskie,jędrzejowski,-,-,2602,2019,nowy,,,,,,,,,,
18380,świętokrzyskie,jędrzejowski,-,-,2602,2020,nowy,,,,,,,,,,
18381,świętokrzyskie,jędrzejowski,-,-,2602,2021,nowy,,,,,,,,,,
18382,świętokrzyskie,jędrzejowski,-,-,2602,2022,nowy,,,,,,,,,,
18383,świętokrzyskie,jędrzejowski,-,-,2602,2023,nowy,,,,,,,,,,
18384,świętokrzyskie,jędrzejowski,-,-,2602,2024,nowy,,,,,,,,,,
18385,świętokrzyskie,jędrzejowski,-,-,2602,2025,nowy,,,,,,,,,,
18386,świętokrzyskie,jędrzejowski,Imielno,gmina wiejska,2602012,2018,nowy,,,,,,,,,,
18387,świętokrzyskie,jędrzejowski,Imielno,gmina wiejska,2602012,2019,nowy,,,,,,,,,,
18388,świętokrzyskie,jędrzejowski,Imielno,gmina wiejska,2602012,2020,nowy,,,,,,,,,,
18389,świętokrzyskie,jędrzejowski,Imielno,gmina wiejska,2602012,2021,nowy,,,,,,,,,,
18390,świętokrzyskie,jędrzejowski,Imielno,gmina wiejska,2602012,2022,nowy,,,,,,,,,,
18391,świętokrzyskie,jędrzejowski,Imielno,gmina wiejska,2602012,2023,nowy,,,,,,,,,,
18392,świętokrzyskie,jędrzejowski,Imielno,gmina wiejska,2602012,2024,nowy,,,,,,,,,,
18393,świętokrzyskie,jędrzejowski,Imielno,gmina wiejska,2602012,2025,nowy,,,,,,,,,,
18394,świętokrzyskie,jędrzejowski,Jędrzejów,gmina miejsko-wiejska,2602023,2018,nowy,,,,,,,,,,
18395,świętokrzyskie,jędrzejowski,Jędrzejów,gmina miejsko-wiejska,2602023,2019,nowy,,,,,,,,,,
18396,świętokrzyskie,jędrzejowski,Jędrzejów,gmina miejsko-wiejska,2602023,2020,nowy,,,,,,,,,,
18397,świętokrzyskie,jędrzejowski,Jędrzejów,gmina miejsko-wiejska,2602023,2021,nowy,,,,,,,,,,
18398,świętokrzyskie,jędrzejowski,Jędrzejów,gmina miejsko-wiejska,2602023,2022,nowy,,,,,,,,,,
18399,świętokrzyskie,jędrzejowski,Jędrzejów,gmina miejsko-wiejska,2602023,2023,nowy,,,,,,,,,,
18400,świętokrzyskie,jędrzejowski,Jędrzejów,gmina miejsko-wiejska,2602023,2024,nowy,,,,,,,,,,
18401,świętokrzyskie,jędrzejowski,Jędrzejów,gmina miejsko-wiejska,2602023,2025,nowy,,,,,,,,,,
18402,świętokrzyskie,jędrzejowski,Małogoszcz,gmina miejsko-wiejska,2602033,2018,nowy,,,,,,,,,,
18403,świętokrzyskie,jędrzejowski,Małogoszcz,gmina miejsko-wiejska,2602033,2019,nowy,,,,,,,,,,
18404,świętokrzyskie,jędrzejowski,Małogoszcz,gmina miejsko-wiejska,2602033,2020,nowy,,,,,,,,,,
18405,świętokrzyskie,jędrzejowski,Małogoszcz,gmina miejsko-wiejska,2602033,2021,nowy,,,,,,,,,,
18406,świętokrzyskie,jędrzejowski,Małogoszcz,gmina miejsko-wiejska,2602033,2022,nowy,,,,,,,,,,
